Unnamed: 0,cipher_suites,source_port,dest_port,source_ip,dest_ip,source_mac,dest_mac,flow_duration,start_time,end_time,flow_rate,flow_volume,domain,sleep_time
u572,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,53,53967,8.8.8.8,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,0.0020370483398437,1474562725.708792,1474562725.710829,1963.625468164794,344,www.example.org,19.65587708296208
u573,,53,37958,192.168.1.1,192.168.1.249,14:cc:20:51:33:ea,00:16:6c:ab:6b:88,0.020374059677124,1474562815.578501,1474562815.598875,98.1640395529811,582,www.samsungsmartcam.com,19.65587708296208
u574,,53,53447,192.168.1.1,192.168.1.249,14:cc:20:51:33:ea,00:16:6c:ab:6b:88,0.1691129207611084,1474562815.82531,1474562815.994423,23.652834934182607,704,smtp.gmail.com,19.65587708296208
u575,,123,38027,103.38.120.36,192.168.1.241,14:cc:20:51:33:ea,70:ee:50:18:34:43,0.0054268836975097,1474562870.225496,1474562870.230923,368.53562955803534,180,apicom.netatmo.net,19.65587708296208
u576,,123,60056,130.102.128.23,192.168.1.241,14:cc:20:51:33:ea,70:ee:50:18:34:43,0.016834020614624,1474562888.250648,1474562888.267482,118.80703046440156,180,apicom.netatmo.net,19.65587708296208
u577,,123,50558,121.0.0.42,192.168.1.241,14:cc:20:51:33:ea,70:ee:50:18:34:43,0.014984130859375,1474562916.297576,1474562916.31256,133.47454175152748,180,apicom.netatmo.net,19.65587708296208
u578,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,123,35653,207.171.178.6,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,53.34848999977112,1474562956.64889,1474563009.99738,0.0749786919932909,360,www.example.org,19.65587708296208
u579,,3151,3222,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,283.73294591903687,1474562983.834609,1474563267.567555,0.042293290830682,4200,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
u580,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,53,51980,8.8.8.8,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,0.004951000213623,1474563025.392973,1474563025.397924,807.9175575459886,344,www.example.com,19.65587708296208
u581,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,53,34586,8.8.8.8,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,0.0031821727752685,1474563025.607905,1474563025.611087,1257.0027721585377,344,www.example.net,19.65587708296208
u582,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,53,37337,8.8.8.8,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,0.0024950504302978,1474563025.804801,1474563025.807296,1603.1740086000957,344,www.example.org,19.65587708296208
u583,,53,6409,192.168.1.1,192.168.1.196,14:cc:20:51:33:ea,d0:52:a8:00:67:5e,0.0044331550598144,1474563029.951356,1474563029.955789,451.1459610627084,614,pool.ntp.org,19.65587708296208
u584,,123,6408,203.122.222.45,192.168.1.196,14:cc:20:51:33:ea,d0:52:a8:00:67:5e,0.0219728946685791,1474563029.956273,1474563029.978246,91.02123457861784,180,pool.ntp.org,19.65587708296208
u585,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,53,41513,8.8.8.8,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,0.138556957244873,1474563045.523976,1474563045.662533,14.434497117783703,176,pindorama.amazon.com,19.65587708296208
u586,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,53,57681,8.8.8.8,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,0.0023798942565917,1474563050.515952,1474563050.518332,1680.7469445001002,344,www.example.com,19.65587708296208
u587,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,53,38706,8.8.8.8,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,0.0023350715637207,1474563050.695843,1474563050.698178,1713.0095977128854,344,www.example.net,19.65587708296208
u588,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,53,55105,8.8.8.8,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,0.0023958683013916,1474563050.859857,1474563050.862253,1669.5408498358045,344,www.example.org,19.65587708296208
u589,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,123,54160,129.250.35.250,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,6584.7379541397095,1474563051.892499,1474569636.630453,0.0082007819257334,4860,www.example.org,19.65587708296208
u591,,53,54847,192.168.1.1,192.168.1.166,14:cc:20:51:33:ea,00:24:e4:11:18:a8,0.2847590446472168,1474563122.126145,1474563122.410904,7.02348191425409,363,babyws.withings.net,19.65587708296208
u592,,53,54949,192.168.1.1,192.168.1.166,14:cc:20:51:33:ea,00:24:e4:11:18:a8,0.0003149509429931,1474563134.895802,1474563134.896117,6350.19530658592,174,babyws.withings.net,19.65587708296208
u593,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,53,50142,192.168.1.1,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,0.1519060134887695,1474563139.640861,1474563139.792767,13.166035722133284,414,device-metrics-us.amazon.com,19.65587708296208
u594,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,53,48922,192.168.1.1,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,0.3769340515136719,1474563145.738829,1474563146.115763,5.305967959032901,363,www.meethue.com,19.65587708296208
u595,0xc030|0xc02c|0xc028|0xc024|0xc014|0xc00a|0xc022|0xc021|0x00a3|0x009f|0x006b|0x006a|0x0039|0x0038|0x0088|0x0087|0xc032|0xc02e|0xc02a|0xc026|0xc00f|0xc005|0x009d|0x003d|0x0035|0x0084|0xc012|0xc008|0xc01c|0xc01b|0x0016|0x0013|0xc00d|0xc003|0x000a|0xc02f|0xc02b|0xc027|0xc023|0xc013|0xc009|0xc01f|0xc01e|0x00a2|0x009e|0x0067|0x0040|0x0033|0x0032|0x009a|0x0099|0x0045|0x0044|0xc031|0xc02d|0xc029|0xc025|0xc00e|0xc004|0x009c|0x003c|0x002f|0x0096|0x0041|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0x0015|0x0012|0x0009|0x0014|0x0011|0x0008|0x0006|0x0003|0x00ff,53,45114,192.168.1.1,192.168.1.177,14:cc:20:51:33:ea,e0:76:d0:33:bb:85,0.0031769275665283,1474563230.105107,1474563230.108284,629.5390619136961,224,api.pix-star.com,19.65587708296208
u596,0xc030|0xc02c|0xc028|0xc024|0xc014|0xc00a|0xc022|0xc021|0x00a3|0x009f|0x006b|0x006a|0x0039|0x0038|0x0088|0x0087|0xc032|0xc02e|0xc02a|0xc026|0xc00f|0xc005|0x009d|0x003d|0x0035|0x0084|0xc012|0xc008|0xc01c|0xc01b|0x0016|0x0013|0xc00d|0xc003|0x000a|0xc02f|0xc02b|0xc027|0xc023|0xc013|0xc009|0xc01f|0xc01e|0x00a2|0x009e|0x0067|0x0040|0x0033|0x0032|0x009a|0x0099|0x0045|0x0044|0xc031|0xc02d|0xc029|0xc025|0xc00e|0xc004|0x009c|0x003c|0x002f|0x0096|0x0041|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0x0015|0x0012|0x0009|0x0014|0x0011|0x0008|0x0006|0x0003|0x00ff,53,57393,192.168.1.1,192.168.1.177,14:cc:20:51:33:ea,e0:76:d0:33:bb:85,0.0003440380096435,1474563230.110188,1474563230.110532,5813.311157311157,160,api.pix-star.com.lan,19.65587708296208
u597,0xc030|0xc02c|0xc028|0xc024|0xc014|0xc00a|0xc022|0xc021|0x00a3|0x009f|0x006b|0x006a|0x0039|0x0038|0x0088|0x0087|0xc032|0xc02e|0xc02a|0xc026|0xc00f|0xc005|0x009d|0x003d|0x0035|0x0084|0xc012|0xc008|0xc01c|0xc01b|0x0016|0x0013|0xc00d|0xc003|0x000a|0xc02f|0xc02b|0xc027|0xc023|0xc013|0xc009|0xc01f|0xc01e|0x00a2|0x009e|0x0067|0x0040|0x0033|0x0032|0x009a|0x0099|0x0045|0x0044|0xc031|0xc02d|0xc029|0xc025|0xc00e|0xc004|0x009c|0x003c|0x002f|0x0096|0x0041|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0x0015|0x0012|0x0009|0x0014|0x0011|0x0008|0x0006|0x0003|0x00ff,53,51801,192.168.1.1,192.168.1.177,14:cc:20:51:33:ea,e0:76:d0:33:bb:85,0.0003120899200439,1474563230.11235,1474563230.112662,6408.409472880061,156,api.pix-star.com.#,19.65587708296208
u598,0xc030|0xc02c|0xc028|0xc024|0xc014|0xc00a|0xc022|0xc021|0x00a3|0x009f|0x006b|0x006a|0x0039|0x0038|0x0088|0x0087|0xc032|0xc02e|0xc02a|0xc026|0xc00f|0xc005|0x009d|0x003d|0x0035|0x0084|0xc012|0xc008|0xc01c|0xc01b|0x0016|0x0013|0xc00d|0xc003|0x000a|0xc02f|0xc02b|0xc027|0xc023|0xc013|0xc009|0xc01f|0xc01e|0x00a2|0x009e|0x0067|0x0040|0x0033|0x0032|0x009a|0x0099|0x0045|0x0044|0xc031|0xc02d|0xc029|0xc025|0xc00e|0xc004|0x009c|0x003c|0x002f|0x0096|0x0041|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0x0015|0x0012|0x0009|0x0014|0x0011|0x0008|0x0006|0x0003|0x00ff,53,40937,192.168.1.1,192.168.1.177,14:cc:20:51:33:ea,e0:76:d0:33:bb:85,0.0003011226654052,1474563230.114035,1474563230.114336,6641.811559778305,164,api.pix-star.com.wlan0,19.65587708296208
u599,0xc030|0xc02c|0xc028|0xc024|0xc014|0xc00a|0xc022|0xc021|0x00a3|0x009f|0x006b|0x006a|0x0039|0x0038|0x0088|0x0087|0xc032|0xc02e|0xc02a|0xc026|0xc00f|0xc005|0x009d|0x003d|0x0035|0x0084|0xc012|0xc008|0xc01c|0xc01b|0x0016|0x0013|0xc00d|0xc003|0x000a|0xc02f|0xc02b|0xc027|0xc023|0xc013|0xc009|0xc01f|0xc01e|0x00a2|0x009e|0x0067|0x0040|0x0033|0x0032|0x009a|0x0099|0x0045|0x0044|0xc031|0xc02d|0xc029|0xc025|0xc00e|0xc004|0x009c|0x003c|0x002f|0x0096|0x0041|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0x0015|0x0012|0x0009|0x0014|0x0011|0x0008|0x0006|0x0003|0x00ff,53,36680,192.168.1.1,192.168.1.177,14:cc:20:51:33:ea,e0:76:d0:33:bb:85,0.0003018379211425,1474563230.116028,1474563230.11633,6626.072669826224,168,api.pix-star.com,19.65587708296208
u600,,3152,3222,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,624.7991840839386,1474563267.462579,1474563892.261763,0.0240077138096659,5250,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
u601,,53,56171,192.168.1.1,192.168.1.249,14:cc:20:51:33:ea,00:16:6c:ab:6b:88,0.1153280735015869,1474563295.071784,1474563295.187112,17.34183134492817,582,www.samsungsmartcam.com,19.65587708296208
u602,,53,51377,192.168.1.1,192.168.1.249,14:cc:20:51:33:ea,00:16:6c:ab:6b:88,0.305466890335083,1474563295.476582,1474563295.782049,13.094708875361862,704,smtp.gmail.com,19.65587708296208
u603,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,53,45642,8.8.8.8,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,0.0022950172424316,1474563356.102748,1474563356.105043,1742.9062954498231,344,www.example.com,19.65587708296208
u604,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,53,50527,8.8.8.8,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,0.0019950866699218,1474563356.26543,1474563356.267425,2004.925430210325,344,www.example.net,19.65587708296208
u605,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,53,36147,8.8.8.8,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,0.0024209022521972,1474563356.441241,1474563356.443662,1652.2765412645265,344,www.example.org,19.65587708296208
u606,,53,49591,192.168.1.1,192.168.1.143,14:cc:20:51:33:ea,f4:f2:6d:93:51:f1,0.0093400478363037,1474563385.755842,1474563385.765182,214.1316656030632,571,aps1-relay.tplinkcloud.com,19.65587708296208
u608,,53,38560,192.168.1.1,192.168.1.249,14:cc:20:51:33:ea,00:16:6c:ab:6b:88,0.021730899810791,1474563474.751882,1474563474.773613,92.03484519342594,582,www.samsungsmartcam.com,19.65587708296208
u609,,53,45309,192.168.1.1,192.168.1.249,14:cc:20:51:33:ea,00:16:6c:ab:6b:88,0.0007479190826416,1474563474.993694,1474563474.994442,5348.172138986292,438,smtp.gmail.com,19.65587708296208
u610,,53,6411,192.168.1.1,192.168.1.196,14:cc:20:51:33:ea,d0:52:a8:00:67:5e,0.0046279430389404,1474563629.243757,1474563629.248385,432.1574365050744,614,pool.ntp.org,19.65587708296208
u611,,123,6410,27.124.125.252,192.168.1.196,14:cc:20:51:33:ea,d0:52:a8:00:67:5e,0.0509450435638427,1474563629.248865,1474563629.29981,39.25798978842095,180,pool.ntp.org,19.65587708296208
u612,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,53,35772,8.8.8.8,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,0.0020649433135986,1474563656.108254,1474563656.110319,1937.0991802332287,344,www.example.com,19.65587708296208
u613,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,53,49787,8.8.8.8,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,0.0020830631256103,1474563656.27263,1474563656.274713,1920.2490557399565,344,www.example.net,19.65587708296208
u614,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,53,41350,8.8.8.8,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,0.0024001598358154,1474563656.453049,1474563656.455449,1666.555676964339,344,www.example.org,19.65587708296208
u615,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,123,52326,72.21.192.213,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,2170.1307542324066,1474563660.697034,1474565830.827788,0.0119808449095945,2340,www.example.org,19.65587708296208
u616,,53,44191,192.168.1.1,192.168.1.166,14:cc:20:51:33:ea,00:24:e4:11:18:a8,0.0035109519958496,1474563723.863972,1474563723.867483,569.6460681787315,363,babyws.withings.net,19.65587708296208
u617,,123,38511,203.100.61.10,192.168.1.241,14:cc:20:51:33:ea,70:ee:50:18:34:43,0.0508220195770263,1474563754.415565,1474563754.466387,39.35302092764692,180,apicom.netatmo.net,19.65587708296208
u619,,3153,3222,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,145.10981917381287,1474563892.26168,1474564037.371499,0.0275653296432599,1400,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
u620,,123,48479,103.38.120.36,192.168.1.241,14:cc:20:51:33:ea,70:ee:50:18:34:43,0.0067040920257568,1474563926.563104,1474563926.569808,298.3252605000178,180,apicom.netatmo.net,19.65587708296208
u621,,123,46197,130.102.128.23,192.168.1.241,14:cc:20:51:33:ea,70:ee:50:18:34:43,0.0168640613555908,1474563938.575331,1474563938.592195,118.59539394624856,180,apicom.netatmo.net,19.65587708296208
u622,0xc030|0xc02c|0xc028|0xc024|0xc014|0xc00a|0xc022|0xc021|0x00a3|0x009f|0x006b|0x006a|0x0039|0x0038|0x0088|0x0087|0xc032|0xc02e|0xc02a|0xc026|0xc00f|0xc005|0x009d|0x003d|0x0035|0x0084|0xc012|0xc008|0xc01c|0xc01b|0x0016|0x0013|0xc00d|0xc003|0x000a|0xc02f|0xc02b|0xc027|0xc023|0xc013|0xc009|0xc01f|0xc01e|0x00a2|0x009e|0x0067|0x0040|0x0033|0x0032|0x009a|0x0099|0x0045|0x0044|0xc031|0xc02d|0xc029|0xc025|0xc00e|0xc004|0x009c|0x003c|0x002f|0x0096|0x0041|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0x0015|0x0012|0x0009|0x0014|0x0011|0x0008|0x0006|0x0003|0x00ff,53,42998,192.168.1.1,192.168.1.177,14:cc:20:51:33:ea,e0:76:d0:33:bb:85,0.0032238960266113,1474563950.106609,1474563950.109833,620.3674012720012,224,api.pix-star.com,19.65587708296208
u623,0xc030|0xc02c|0xc028|0xc024|0xc014|0xc00a|0xc022|0xc021|0x00a3|0x009f|0x006b|0x006a|0x0039|0x0038|0x0088|0x0087|0xc032|0xc02e|0xc02a|0xc026|0xc00f|0xc005|0x009d|0x003d|0x0035|0x0084|0xc012|0xc008|0xc01c|0xc01b|0x0016|0x0013|0xc00d|0xc003|0x000a|0xc02f|0xc02b|0xc027|0xc023|0xc013|0xc009|0xc01f|0xc01e|0x00a2|0x009e|0x0067|0x0040|0x0033|0x0032|0x009a|0x0099|0x0045|0x0044|0xc031|0xc02d|0xc029|0xc025|0xc00e|0xc004|0x009c|0x003c|0x002f|0x0096|0x0041|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0x0015|0x0012|0x0009|0x0014|0x0011|0x0008|0x0006|0x0003|0x00ff,53,39396,192.168.1.1,192.168.1.177,14:cc:20:51:33:ea,e0:76:d0:33:bb:85,0.0003449916839599,1474563950.111719,1474563950.112064,5797.241188666206,160,api.pix-star.com.lan,19.65587708296208
